T1,T2,T3
-5.763336,-6.605726,-19.406682
-55.401659,0.014179,72.479210
-13.638545,-13.394547,-76.351422
82.126491,44.699490,0.587183
33.008710,-67.716327,-26.962025
-23.962963,-12.775529,-53.302427
-7.684851,33.509627,-22.410541
33.930907,6.088992,-57.880970
46.065977,-0.483966,41.752142
-4.041159,39.533298,-23.034255
31.045561,44.838686,-40.519828
46.445399,-60.539242,-27.466876
-40.812684,-40.129715,11.224309
-34.836747,103.632674,-22.055568
-74.457721,31.926072,-46.613046
-32.780205,39.020585,71.099323
-0.055965,32.400873,-23.385302
-73.638304,-13.272188,-5.568723
0.350622,54.038543,37.904336
-41.146116,21.418940,-26.075795
-36.426189,-23.353200,17.899576
-23.849154,-35.793778,-1.379706
46.462477,-28.058995,73.853243
20.677723,25.460721,-33.893572
-58.117474,13.342593,-36.767958
-59.701100,-19.814293,9.063314
57.056398,-48.012325,68.337508
-36.246979,-12.974516,-28.969525
-77.250936,22.680857,-40.079919
26.881324,-85.838807,-47.858772
59.890933,84.551251,-11.111852
-45.338814,-6.263877,-39.958280
29.898344,63.075471,18.246428
-26.222950,60.284057,-39.780722
31.348289,-74.886802,14.429906
41.119338,-30.518560,50.058910
-32.408797,91.412816,-26.000463
48.919049,2.026370,39.386344
37.177973,-1.519506,-78.747935
19.436814,65.117339,29.418876
59.121439,-14.959843,59.344729
-79.597323,-30.618408,-5.906519
82.788192,-4.260826,40.206942
-5.937020,65.362411,-45.907337
61.147211,-37.965586,-18.308851
30.707634,-19.654888,-63.696900
-6.384173,32.845434,-19.340103
60.124674,99.371054,-9.598432
19.102103,-74.773750,-14.326896
5.205267,-31.906973,58.894930
-50.395970,89.580512,-42.171518
-87.805706,17.312490,-18.305749
-24.082054,-22.862943,-13.892761
-46.865612,-39.202463,12.224968
67.587794,-21.264079,-12.743496
-53.987482,-10.126356,-42.480828
-27.910129,45.141691,-44.652658
-84.405573,20.934122,-22.378982
-64.886463,74.200327,-32.261041
40.544414,-14.078962,61.584037
-56.522139,-16.986442,0.638646
-55.730076,84.043298,-26.277154
54.036826,-73.792293,33.542030
9.958969,20.456927,-51.477756
86.429726,19.796970,11.829894
61.684206,81.560877,-10.328364
-30.885078,-10.057300,-50.031101
-38.500124,-37.911546,6.941610
-51.522272,87.014525,-35.955528
3.236803,9.083541,-43.398569
24.805882,-92.144454,-40.407206
48.159623,25.713714,-53.895703
-41.561145,0.440842,62.885886
-39.830658,0.943589,-68.256546
-55.568588,-4.698824,-43.022012
-56.182286,71.974119,-29.691106
32.882348,-82.212469,32.384679
57.573342,87.966337,-13.652838
62.338076,-31.883556,-16.279470
80.704606,21.575679,7.934546
-58.984492,62.549525,-45.683020
29.261171,-74.075831,-36.752434
-58.352643,0.558680,71.682152
56.424775,-26.497908,44.419107
-14.830055,-10.535431,-91.403817
32.504504,-14.990796,-60.429207
-65.368581,68.061973,-49.835505
-56.076859,-30.083736,18.495023
37.024236,-86.534739,-10.882676
21.412733,-45.732227,62.476386
-2.607244,-6.970743,-25.345464
-73.151213,48.265009,-32.628712
18.408443,-48.773710,71.553867
66.463494,3.581056,23.111074
-36.931166,-36.687378,3.994956
-52.765303,14.475427,60.275847
17.781466,63.238532,30.629446
69.827735,-20.595054,50.013186
-36.378291,38.867411,51.681632
70.572162,-31.449723,57.386399
36.201284,-86.961059,9.763383
-24.294788,0.076835,51.541430
80.589659,19.651332,9.056696
-15.837003,37.990569,54.732392
-78.321753,-1.329506,-25.216891
3.396421,44.901252,47.937211
-29.505300,-32.541032,-51.306142
-33.830923,46.450867,-37.518709
-77.847231,27.455163,-37.919862
0.260198,32.854911,34.330520
25.501890,-87.298691,5.907181
59.766292,94.006633,-11.305157
-36.918321,63.071601,70.858194
-84.526720,17.804274,-22.424126
-1.540855,-46.275204,64.467496
-77.146343,39.294905,-33.841728
-56.614642,66.947393,-39.458771
38.019079,2.062757,-55.173241
-84.788258,10.101796,-23.221721
-52.939445,42.856055,75.716064
37.756688,1.351883,-55.521891
34.865437,-54.643375,-27.235022
-78.481849,-22.909811,9.442086
19.803695,46.680423,22.076361
-48.732623,72.760110,-59.920181
5.766118,39.613552,35.563029
80.383497,9.622011,25.656961
17.817006,-77.648568,7.655748
-7.897362,-48.922810,57.964061
61.547524,-37.524288,-19.433013
-76.782753,3.442681,-27.649469
-77.352395,26.578635,-40.124942
17.098125,-16.853483,-40.148452
25.132600,-43.413482,60.821629
-40.982548,64.443175,73.481202
8.951416,-37.209785,58.869445
50.407331,-41.511712,65.465346
28.343595,43.031566,-25.064004
-31.979566,10.551140,68.212268
13.791217,24.266542,-37.907745
21.279933,-86.443075,21.064127
-35.373323,30.622217,69.114779
45.158252,-73.203714,-48.884859
-71.450329,-5.166262,-1.697544
-55.492134,75.365704,-36.765596
-48.470394,-45.673448,10.773130
-28.272543,-13.886670,6.826228
-31.212496,7.478685,-10.775712
1.065964,47.037691,44.429407
29.859385,-47.977528,75.684666
22.954892,-78.600597,12.469548
-44.633621,-40.698523,2.175437
-43.608069,28.483551,73.379364
-33.029124,48.020881,-37.106045
41.466188,-88.644921,9.004769
30.309777,-50.335100,72.228368
52.250350,-25.931830,79.137628
-56.784551,68.685018,-31.483107
65.234393,-74.139595,-6.443804
49.367274,82.726714,-22.171468
77.558841,20.333115,4.659833
-15.452284,28.849751,62.411791
44.789707,-73.640477,-50.238989
38.040955,-53.674463,7.399553
-51.444460,15.931170,-48.745046
68.275766,-10.930117,47.275837
-41.239644,98.790373,-30.183477
27.650967,-87.514065,-38.962634
-69.901712,55.985944,-40.264981
-66.671224,67.932540,-38.095294
18.235018,-43.485514,59.608399
-41.094551,-37.878640,5.442358
-31.535974,6.772879,61.367870
-31.871771,-34.433755,5.491241
-32.604126,-40.370998,-8.408238
18.787880,39.225558,-23.212383
14.593823,57.964158,32.356166
22.282381,-90.171205,-36.499556
4.744236,50.010889,32.691767
4.812833,-80.510608,-26.290678
43.612936,-76.428834,-40.173678
60.115963,97.320561,-9.351438
-13.316560,-11.223988,-64.520037
-3.819041,53.819549,41.879957
-17.497282,-26.654448,-38.565645
75.183010,-25.935471,44.701580
48.457142,-28.362598,74.151984
-40.150977,-6.722974,-61.461965
9.002769,45.847204,36.785066
81.551977,6.251201,-6.681182
-4.143236,53.999716,43.986447
35.553801,-84.332541,31.324316
43.018114,-85.856931,-13.389756
29.270662,-46.719561,62.953664
-8.439667,-30.734843,-52.689121
72.066956,-16.976642,38.415687
26.455566,-82.922004,-40.026532
-54.002129,-5.893171,72.039111
-57.245358,-25.206037,13.652390
-69.157404,-8.484135,-0.513036
-44.649257,11.333196,-22.287545
-84.209829,-19.658882,0.767171
12.292762,-24.101517,65.724669
-58.552489,-6.642507,-16.080984
-51.507994,45.600808,76.805282
-26.121901,108.739299,-14.042775
33.268661,-69.099980,-25.861774
-54.953398,0.579134,72.885766
-53.073659,20.930634,-49.698152
-58.158704,-37.067472,33.764731
22.599045,-93.098931,-24.016408
35.464583,-34.952783,56.059273
-34.621202,-14.829928,3.172449
35.595599,-54.533346,7.988102
34.843254,-64.104424,-32.125176
19.720360,-48.344415,65.082999
-12.741660,36.756403,60.445257
5.220894,11.054503,-40.391974
-60.489748,0.158735,-18.024514
-38.390094,55.466974,71.427001
36.540679,-5.163888,51.431637
76.152189,-30.800012,64.613874
-27.299965,51.413961,-30.668040
70.819886,-41.122028,51.996361
-41.326440,-33.608140,-40.031292
52.968634,10.470273,35.739423
-58.200649,66.818467,-59.302442
-37.657433,10.869611,65.558373
-76.350732,-36.848271,9.589670
22.472136,-31.653398,82.669472
43.556097,58.360702,-54.958524
-69.070597,-5.483452,-37.023241
-16.235328,-22.219526,-41.471584
-67.384538,61.463563,-46.800865
-65.870097,-37.538571,21.220929
12.431024,17.372923,-10.813322
21.191564,-12.392945,67.671403
-39.642055,-45.433921,-8.639899
49.761478,5.905286,-73.866117
80.226958,19.057693,9.605452
74.408376,-27.430357,54.777247
-45.733427,-10.685672,63.003319
35.968492,-80.090084,-38.153808
-54.596183,-6.242433,68.143279
-78.372688,-0.348610,-25.592735
-37.205064,54.654599,70.512845
22.519636,-46.224451,56.718804
-65.908775,58.622663,-35.573599
-55.903978,-15.339372,2.377076
38.720174,-24.446823,43.683122
-40.607463,50.550941,-33.217059
85.493791,11.505194,11.911852
19.822181,66.736264,-33.104585
69.752864,-17.226552,-12.893955
49.554066,63.895040,-24.193764
-51.694855,82.385413,-39.380332
63.663840,-45.024264,66.075336
36.428936,-41.956263,67.176733
-17.571596,-22.094311,-37.186487
55.846027,89.996119,-18.467286
24.239531,-6.668419,67.843455
33.447910,-20.724506,-60.126925
65.726328,-43.530463,-5.221303
12.947350,-74.790924,-11.657855
-51.908895,29.647177,58.266170
15.779734,55.237199,34.423043
-66.701033,-32.785548,-2.252462
40.240088,-4.571139,-68.341403
74.254795,-10.737766,-12.996219
23.539807,-90.840060,-27.336660
32.663101,-88.175044,-17.588083
4.009065,-84.751805,-23.138739
-71.443949,-9.743210,-27.365460
30.135548,55.658660,17.381867
57.698779,-16.135448,52.315616
-75.751516,-36.051510,12.776151
-57.908163,69.675099,-55.868009
21.026419,-86.497758,20.408667
-34.449818,74.331198,-35.630270
52.703242,83.176596,-15.276702
-21.324025,-22.485457,-66.259460
37.259337,-55.149056,-27.759613
-61.986656,33.556631,-26.668991
20.317915,-73.136433,-11.940784
46.106390,-74.500939,41.569891
27.408209,-85.864233,15.624746
-73.813459,-15.814497,3.762510
4.753967,51.757377,33.205859
37.986946,56.393939,11.081524
-49.800095,23.725829,56.331540
-54.252427,49.750975,-41.040801
20.229602,69.951187,-30.064691
50.606423,-16.333083,66.320660
-38.629007,-15.014512,-25.725742
8.453862,46.339275,36.078456
-19.455049,-13.876275,5.178235
40.421881,-75.108424,-46.530549
-48.360088,36.123321,71.682919
-48.813811,-41.907993,20.730078
-13.688062,-12.601065,-59.070026
84.050607,28.658606,8.103285
-40.001098,-6.883998,-9.073366
-52.568882,-32.268050,17.917891
22.750457,-5.659750,63.870643
-73.781691,2.980340,-18.553932
-22.142552,-22.314533,-62.374699
24.867320,-44.538040,65.953749
-64.087111,1.489081,-1.368629
82.513908,25.852936,11.362864
-29.792129,105.723988,-18.517712
-75.997599,-1.851947,-26.811539
-9.515569,41.241414,48.013312
38.717658,-80.119843,-48.619165
-18.577804,37.045050,53.131232
28.896068,-11.538947,69.269690
-35.172507,-15.969036,9.959021
-86.411589,10.269523,-23.940966
-35.707292,98.288176,-19.550588
18.180194,24.011275,-32.032022
-34.067210,42.238325,69.574694
-54.549758,19.694065,-23.162394
-35.562576,35.169294,49.651035
30.406919,-6.866474,-55.275207
33.469739,-14.987958,-61.492809
56.595656,-26.410138,45.836596
-68.433832,-13.275296,-1.591842
32.723140,-84.057248,10.419248
25.036007,-62.878471,-15.825000
-30.344599,43.776886,-33.028425
42.847532,-16.169533,44.739601
-24.591728,-0.522244,48.847075
-28.738648,-42.978323,-9.165440
-46.053201,92.883895,-23.627856
-50.337039,-8.576613,-44.443923
-62.962627,37.269807,-47.426899
-15.554877,38.192153,54.732629
-16.332695,-22.354559,-41.608199
56.341129,-2.340493,34.126564
-69.672015,-6.288257,1.170039
-18.355198,7.359716,47.741244
-42.998077,-7.865166,-58.177326
4.936930,40.141829,37.018492
-55.420611,71.163969,-51.785178
28.093805,-86.187366,-40.916826
-10.661506,23.958299,-26.596807
81.207989,21.311169,8.265362
86.352380,-0.388497,37.857598
-71.771927,-13.606393,-15.704063
-66.224887,61.688038,-38.780182
-31.269962,77.112472,-38.704449
47.723559,-43.890562,71.912779
-47.187811,-1.234784,64.040768
-77.963734,7.474525,-27.817129
-41.233123,18.003471,75.038459
-60.519962,0.154168,-18.051627
-39.115747,36.857816,65.748610
25.902521,-35.732255,57.970613
-51.844634,43.466238,77.743760
71.744911,-34.312155,-22.186961
48.032131,-24.802304,71.577602
-8.161217,-48.162085,57.245082
-33.246841,4.018159,-7.445036
35.541204,-45.843834,54.923698
-24.176439,27.726266,-55.442693
42.054623,-71.316560,28.094843
-30.164091,104.260534,-17.798163
-46.734410,28.262449,56.108652
13.696796,18.975700,-15.668609
-75.826872,-16.391165,-1.415272
-77.337263,-25.039652,9.114176
-56.661212,71.949708,-51.074206
82.922768,15.343403,15.149019
-54.746705,59.663221,-43.804564
-70.112826,40.764931,-33.068959
-55.164334,12.939148,58.184972
-49.353453,21.655574,-15.650005
-33.888490,102.258065,-21.901279
5.641137,-32.178184,69.983794
77.875890,-1.462434,-4.605472
53.737115,8.626550,-78.959469
22.648067,-10.926824,74.590356
25.047162,-41.106184,61.136823
74.727687,-37.537531,50.253691
7.106943,43.009693,38.232005
54.182840,35.967011,-53.929929
24.247808,-13.036324,69.356615
42.937174,57.167745,-54.236123
-86.259025,22.950058,-24.345976
48.963891,28.226228,-56.786258
-44.599827,48.109117,75.721403
57.433242,9.764660,36.222716
-64.796461,-25.484680,10.341620
24.040784,-76.971395,6.607474
44.097020,59.695908,-55.880859
65.500937,-4.018586,22.274747
80.282247,4.241027,-5.194194
42.112003,-49.663220,14.888358
46.450837,-27.527740,73.745293
25.790903,-45.165238,65.721459
34.803039,-17.972684,-65.594608
70.266415,-17.020792,43.727524
-16.141878,-15.467636,4.008829
40.177517,-15.067502,50.125882
59.044327,82.686106,-17.726331
-31.472473,105.349383,-29.111084
-53.003683,-11.704902,63.532753
-8.076834,58.823709,36.556733
-8.517734,17.297593,-45.504350
-7.509168,-32.492104,67.200450
-54.746804,-6.798792,66.603210
-1.368099,-46.410327,61.534967
60.137403,78.690142,-14.454417
67.877417,-20.164434,-4.811904
-36.407603,101.547400,-20.177811
-48.403746,89.028976,-33.844258
50.057306,29.375202,-55.000821
48.636591,2.275079,39.065836
2.721516,50.980524,41.493545
-22.565119,14.297711,45.514265
45.257989,-85.162750,-0.409703
-30.740609,75.329516,-38.113920
-52.961154,0.396399,70.933474
-68.286713,-12.900171,-17.191710
22.574033,-18.191605,60.583147
-67.004842,61.839877,-44.109486
-14.220412,-15.220023,0.676692
31.525289,-85.279232,28.641555
-17.079451,-8.053394,-95.395327
9.031215,-83.676215,-26.765447
-65.984527,69.939396,-32.521840
68.543819,-19.209002,-6.160317
49.523510,-36.282873,75.995663
38.200784,-44.174750,62.032736
-56.038449,72.520896,-29.604337
-48.670825,88.917268,-26.612343
-37.085302,51.279994,-35.051628
85.569519,18.095174,12.686940
-32.703031,-39.403910,-4.245132
-26.726304,-1.783853,53.345753
-56.484794,-32.548624,19.986870
81.778991,14.182727,10.607650
28.891999,-24.821755,69.752313
-47.660539,-43.232059,9.527085
51.230281,-28.124310,76.751818
-37.979891,99.479431,-26.162478
52.975274,-41.040708,58.048254
-33.311041,-36.896392,-25.702436
-26.301595,71.643926,-33.785137
-35.141886,-5.292567,-47.764417
-49.921414,15.283639,51.425122
-50.832583,29.890531,58.746355
48.493346,-39.806257,67.366050
-84.554815,-30.216910,-6.784560
-35.924937,8.084989,64.576077
-2.978140,54.073357,41.652169
-80.908140,19.467256,-21.958138
-84.122914,-9.714141,-7.160836
35.775146,-85.770262,-45.458909
31.590858,50.503131,11.970197
-30.362729,93.858715,-23.101510
-18.533648,-15.890462,-76.793180
-70.848052,37.225436,-38.363500
-30.623019,-32.396400,-54.545681
32.013403,-87.235407,26.919605
15.241955,41.114606,-25.535703
-48.294994,16.351786,57.131103
69.109751,-21.716260,50.672146
-27.630411,43.486921,-32.771702
-30.726334,43.892919,-33.212459
-39.113376,23.237811,-32.215031
60.572592,-26.022814,-16.379650
-14.784129,26.115185,-57.792729
48.449861,-22.125848,83.110421
-18.499451,11.692683,50.268819
27.461666,43.844979,-51.523775
-46.607224,51.067354,72.818500
60.979810,-33.470589,-19.813621
83.065848,37.573457,3.785708
32.147811,46.506932,-58.796684
-53.708895,-40.919325,13.540080
6.992076,13.558609,-24.795682
72.329311,-18.872266,45.804568
-51.448023,89.100637,-25.144522
-33.585657,103.186435,-20.707291
-3.293978,-31.411553,-48.920100
-30.186622,-10.026509,-50.932825
0.722784,-45.545020,68.428685
-48.992188,50.397949,75.317877
-49.619707,1.646875,-60.284732
73.915635,15.328312,15.615136
-58.897936,-15.970262,1.497410
35.313209,46.349892,-51.728544
27.488569,45.475318,-59.780295
-49.806634,42.955089,78.006406
33.468556,36.073446,-22.516270
22.797207,-22.797731,-38.768419
-65.151509,60.283305,-42.807121
77.065342,20.749443,5.064407
50.431090,-22.481539,83.345766
-34.910961,103.620182,-28.830966
4.109370,12.959174,-9.191257
-34.609594,-28.585053,14.039825
-29.520139,28.092987,57.081428
44.793593,-35.846240,48.275790
-76.045956,-14.756319,-9.182471
-24.256971,-14.290391,-54.840829
19.037875,-13.846063,75.225071
53.860360,9.867146,-76.101681
12.751388,-21.099595,62.922641
28.976155,-73.747479,-37.546673
28.378337,-72.010760,-38.291458
49.682752,-0.987110,37.502703
-11.110419,-11.308158,-59.340854
-54.138876,-13.488460,68.467933
-56.291380,-1.394641,-5.714859
-37.106304,7.712097,70.722819
-49.689333,-4.065735,-58.959983
51.600363,-70.796596,-51.093747
77.101373,-22.829845,42.135352
26.331790,-11.228736,72.781602
81.014215,32.707218,2.309308
-4.383539,43.039144,48.524633
-40.791767,101.075501,-28.255150
-55.714293,69.100840,-32.078160
-6.811276,-31.943886,-54.092930
51.950201,-43.440296,58.341308
-18.846364,-13.775266,-88.773815
69.826228,-18.944591,45.994156
5.761154,32.364461,31.019647
-17.780243,-7.613234,-88.983874
61.237139,-42.582811,65.498317
29.353240,-24.864036,-62.025769
-42.629122,49.959773,-33.685084
13.648495,22.849992,-38.761599
33.030870,49.406191,9.999840
-45.808981,24.309832,52.442673
24.985663,69.288804,-32.584157
23.225232,-35.983493,76.237220
40.331456,-13.080642,50.378668
44.986758,-22.742110,82.689921
54.017524,2.831092,51.292487
-9.924873,-6.492416,-85.494471
20.556694,47.501761,20.540863
-64.080319,1.067185,-1.584786
-58.856364,45.385071,-38.313640
-21.330447,-31.206827,-43.685522
48.674237,-27.004695,71.853908
51.230138,-76.678406,28.375866
22.739826,-5.741689,63.980746
39.232853,-12.615274,-75.541276
9.088747,47.788913,37.194774
-59.296969,-35.089466,33.261417
24.506604,-92.008987,-40.745137
51.794965,19.271142,-59.330529
-11.900670,44.116317,49.093537
24.527192,72.033830,-28.367615
7.655264,17.867261,-57.580641
10.380798,65.202887,-31.730851
-43.613065,-45.254972,-12.321362
-52.519693,38.687829,-45.229506
18.252814,-34.505650,61.836808
-33.456972,-37.523215,-31.722055
-11.743597,41.643669,50.430652
-84.294747,19.856467,-42.058304
-7.789354,23.032304,-29.582391
-50.945678,-7.291009,65.989026
-38.119119,99.568368,-19.417817
60.830158,83.104768,-10.538615
50.021757,64.641472,-29.537680
-32.646314,83.071357,-31.774844
70.408192,-9.459692,45.932108
-34.644703,11.370178,71.474774
-76.147811,46.666318,-33.105783
-51.078380,3.195669,77.901634
-48.008395,91.823528,-26.065245
10.278896,-28.780197,64.725654
-54.486599,-36.976566,-16.115012
-38.646124,95.420856,-20.754090
-7.899933,50.641350,48.711296
-50.739765,-41.406037,14.632570
-32.930292,81.561448,-31.554118
-3.273584,-5.397353,-24.038507
-31.469460,-39.302061,-7.950934
-74.959283,-18.919668,-10.210124
-70.135896,39.247627,-37.078313
-49.054071,2.903430,78.098030
6.160668,73.601292,-33.885868
21.220302,-86.689683,19.178118
24.731670,-81.641722,28.745922
63.047256,-28.792406,-4.108884
42.592629,-81.330975,22.527618
-71.900590,51.293040,-32.416436
-74.413549,9.688712,-25.499747
-73.591943,47.836969,-32.723713
60.729747,84.445947,-10.652066
-33.894447,39.989947,66.955492
28.072640,58.107072,15.273971
45.366346,-36.905760,83.197408
68.493538,-43.987128,-3.398069
27.038587,-89.053219,-39.255502
